X,Y,height,SAND_0,SILT_0,CLAY_0,SAND_30,SILT_30,CLAY_30,SAND_60,SILT_60,CLAY_60,Corg,Bulk_Density_0,Bulk_Density_30,Bulk_Density_60
463525,5805365,57.52705765,71.68553335,22.85155773,5.462908918,71.21839886,22.3474569,6.434144237,70.28843444,18.84813962,10.86342594,0.8704919,1.3,1.5,1.7
463535,5805365,57.78765106,74.8068371,19.85822448,5.334938425,74.38698208,19.6234782,5.989539722,71.87288612,19.14935401,8.977759873,0.826864572,1.3,1.5,1.7
463545,5805365,58.1468544,76.18131283,19.03988098,4.778806194,75.30292701,19.56224307,5.134829919,69.56302684,22.31958316,8.117389991,0.814957499,1.3,1.5,1.7
463555,5805365,58.54432678,77.13866606,18.84019925,4.02113469,76.35379225,19.30411919,4.342088558,71.57590265,22.78228943,5.64180792,0.788781955,1.3,1.5,1.7
463565,5805365,58.92437744,81.07686901,15.1625356,3.760595386,79.83158736,16.38530862,3.783104016,80.66748388,15.67363472,3.658881395,0.823913274,1.3,1.5,1.7
463575,5805365,59.24367523,81.18453811,14.9260177,3.889444189,81.22740985,14.81804533,3.954544824,82.18148019,13.95444469,3.86407512,0.778773654,1.3,1.5,1.7
463585,5805365,59.50927353,81.25611756,14.9776122,3.766270237,79.44663222,16.79715247,3.756215312,80.26192705,16.08543431,3.652638639,0.714644762,1.3,1.5,1.7
463595,5805365,59.66742325,81.14907854,15.09341318,3.757508283,79.3862378,16.86630884,3.747453358,80.09450049,16.24454863,3.660950884,0.710300996,1.3,1.5,1.7
463605,5805365,59.65741348,81.56005555,14.68053849,3.759405952,79.86213202,16.39714011,3.740727871,80.62169831,15.68457475,3.693726941,0.736138901,1.3,1.5,1.7
463615,5805365,59.53146744,82.57675607,13.65317392,3.77007001,79.33402522,16.71521462,3.950760158,80.24006491,15.82338186,3.93655323,0.694975553,1.3,1.5,1.7
463625,5805365,59.2593956,84.56585507,11.87182059,3.562324342,82.60342048,13.80123658,3.595342937,83.01041633,13.24230369,3.747279984,0.71195361,1.3,1.5,1.7
463635,5805365,58.97078323,87.09451369,9.248087917,3.657398395,86.39340109,9.673543934,3.933054978,88.67361709,7.270471138,4.05591177,0.691724587,1.3,1.5,1.7
463645,5805365,58.70027542,86.8319102,9.79931218,3.368777615,85.43090465,11.02065631,3.548439032,87.84504408,8.3359177,3.819038224,0.699207498,1.3,1.5,1.7
463655,5805365,58.5226593,84.38091175,11.83624939,3.782838855,80.17678828,15.89611381,3.927097904,80.91644718,15.09471604,3.988836776,0.700743231,1.3,1.5,1.7
463665,5805365,58.36617661,82.98006278,13.27690001,3.743037209,79.25505357,16.80925772,3.935688709,80.18884889,15.8265642,3.984586912,0.666025072,1.3,1.5,1.7
463675,5805365,58.17734528,82.80108615,13.61202458,3.586889276,81.56058711,14.71726846,3.72214443,81.53922422,14.75593902,3.70483676,0.684998052,1.3,1.5,1.7
463685,5805365,57.99316025,83.72650803,12.8972796,3.376212376,80.46240639,16.20476176,3.332831851,80.38230288,16.22872748,3.388969634,0.665210142,1.3,1.5,1.7
463695,5805365,57.78715134,88.06007849,8.551861168,3.388060339,88.26655681,8.390740202,3.342702992,89.88769443,6.59598378,3.516321788,0.657705663,1.3,1.5,1.7
463705,5805365,57.52679062,88.62207152,8.164758929,3.213169551,89.46595082,7.395316944,3.138732231,91.54826579,5.31037286,3.141361351,0.609402738,1.3,1.5,1.7
463715,5805365,57.22079086,88.05572513,8.732503599,3.211771273,88.60140718,8.247403058,3.151189758,90.2344831,6.607533301,3.157983596,0.614348616,1.3,1.5,1.7
463725,5805365,56.9466362,88.12006741,8.688992406,3.190940179,88.48257225,8.387069084,3.130358664,90.14896602,6.676870995,3.174162985,0.690133123,1.3,1.5,1.7
463735,5805365,56.74463654,85.29984884,11.34490467,3.355246487,82.62406282,14.06915841,3.306778775,82.75828227,13.75530961,3.48640812,0.678179359,1.3,1.5,1.7
463745,5805365,56.54697037,81.68896159,14.76828988,3.542748527,81.03336743,15.32286127,3.643771304,81.63658736,14.85010263,3.513310006,0.644558784,1.3,1.5,1.7
463755,5805365,56.38635635,80.94812591,15.36166718,3.690206917,80.77179802,15.40945394,3.818748045,81.79689155,14.57527362,3.627834833,0.647549163,1.3,1.5,1.7
463765,5805365,56.26470947,80.19001856,15.92991036,3.880071074,79.85835697,16.04446051,4.097182522,77.87416544,18.15467603,3.971158531,0.640607255,1.3,1.5,1.7
463775,5805365,56.14760971,79.28642855,16.22870601,4.484865443,78.63792641,16.67152225,4.690551342,75.02307481,18.70323838,6.27368681,0.645941842,1.3,1.5,1.7
463785,5805365,56.00959778,75.3186194,20.09862898,4.582751612,74.72039508,20.63691237,4.642692543,73.60272606,20.27579742,6.121476513,0.69929036,1.3,1.5,1.7
463795,5805365,55.89484787,77.19454325,18.21750016,4.587956585,76.46834538,18.86295228,4.668702342,72.11036011,21.80005234,6.089587545,0.709852625,1.3,1.5,1.7
463805,5805365,55.82410812,76.55361082,18.83684607,4.609543113,75.71563542,19.25361047,5.030754108,71.11743196,22.45215127,6.430416768,0.698692721,1.3,1.5,1.7
463815,5805365,55.83088303,78.17753148,17.56348493,4.258983589,77.38624473,18.20733765,4.406417622,73.55177942,21.07469338,5.373527202,0.700781634,1.3,1.5,1.7
463825,5805365,55.83994293,80.74317334,15.52119576,3.735630898,80.79257642,15.43124244,3.776181139,82.0213476,14.30420607,3.674446325,0.706219732,1.3,1.5,1.7
463835,5805365,55.85605621,80.47394717,15.79121113,3.734841698,80.13755326,15.97184835,3.890598382,81.28162348,14.78283881,3.935537712,0.689129037,1.3,1.5,1.7
463845,5805365,55.85769272,80.86064405,15.15108476,3.988271184,80.49642643,15.1678514,4.335722175,81.51426145,14.14644016,4.339298391,0.688792575,1.3,1.5,1.7
463855,5805365,55.85453796,80.97701368,15.27308273,3.74990359,80.76576848,15.41276145,3.82147007,81.80393913,14.50967192,3.686388957,0.686331049,1.3,1.5,1.7
463865,5805365,55.88637161,81.23957182,15.02542012,3.735008057,80.76141852,15.43252383,3.80605765,81.69373925,14.51742483,3.788835919,0.690537847,1.3,1.5,1.7
463875,5805365,56.02148819,81.7189374,14.55971002,3.721352578,78.89907643,17.22550845,3.875415125,79.69704643,16.4139207,3.889032869,0.698098471,1.3,1.5,1.7
463885,5805365,56.28993988,81.07648381,13.90135406,5.022162127,78.85701377,14.82499457,6.317991658,78.48818085,13.71600071,7.795818439,0.698831645,1.3,1.5,1.7
463895,5805365,56.59385681,76.23745184,18.17909741,5.583450755,75.73371971,18.10166568,6.164614616,73.18145907,18.43454622,8.383994713,0.697339753,1.3,1.5,1.7
463905,5805365,56.74604034,74.06469607,19.65762078,6.277683151,73.8036133,18.96643934,7.229947364,72.41950741,17.81607124,9.764421352,0.736712163,1.3,1.5,1.7
463915,5805365,56.65754318,76.13750881,19.02628417,4.836207028,75.62988461,18.79692759,5.573187797,72.50820764,19.1074998,8.384292559,0.724179521,1.3,1.5,1.7
463925,5805365,56.38625336,80.45430704,15.81689649,3.728796472,80.74647809,15.30878644,3.944735467,81.43595784,13.75386546,4.810176705,0.696564569,1.3,1.5,1.7
463935,5805365,56.10683823,78.56073076,17.68307996,3.756189273,77.8517406,18.31118854,3.837070852,75.44768466,20.83869689,3.713618458,0.696658091,1.3,1.5,1.7
463945,5805365,55.86568069,78.15374374,17.52448171,4.321774552,77.36245698,18.16833443,4.469208584,73.60694729,20.81782036,5.575232351,0.693245669,1.3,1.5,1.7
463955,5805365,55.60322189,76.26450549,18.85765033,4.877844174,75.39595893,18.89440063,5.709640445,72.02714774,20.91503872,7.057813541,0.720353833,1.3,1.5,1.7
463965,5805365,55.28091431,75.09719397,19.89212719,5.010678848,74.58532783,19.90512219,5.509549982,71.85447707,20.94118507,7.204337859,0.76599595,1.3,1.5,1.7
463975,5805365,54.84676361,73.66677941,21.30894445,5.024276139,73.08020252,21.60634708,5.313450399,72.8406086,19.83767488,7.32171652,0.754040095,1.3,1.5,1.7
463985,5805365,54.42311859,74.82443525,20.0385417,5.13702305,74.24331885,20.34822391,5.408457242,72.18357234,20.88495109,6.931476575,0.7811672,1.3,1.5,1.7
463995,5805365,54.106884,75.91231258,19.38218966,4.705497764,75.2522853,19.39876574,5.348948964,72.13673936,21.08659097,6.776669666,0.794186327,1.3,1.5,1.7
464005,5805365,53.88103867,75.80527357,19.22978184,4.964944589,75.17868234,19.05668713,5.764630521,71.8064268,20.76421507,7.429358138,0.824024188,1.3,1.5,1.7
464015,5805365,53.66501617,75.0752984,20.11889172,4.805809872,74.55633914,19.97266097,5.470999892,70.45257228,22.65093155,6.89649617,0.820756764,1.3,1.5,1.7
464025,5805365,53.48519897,73.30216366,21.82063229,4.877204054,73.0128292,22.03807174,4.949099057,72.45383603,21.51638563,6.029778342,0.816910266,1.3,1.5,1.7
464035,5805365,53.33729172,72.29537826,22.71613432,4.988487415,72.70774364,22.14856577,5.14369059,73.34552193,19.69855685,6.955921213,0.822472456,1.3,1.5,1.7
464045,5805365,53.23959732,71.89803462,22.89120662,5.210758763,72.3344403,22.16481173,5.500747972,73.41027641,19.76595131,6.823772277,0.859213514,1.3,1.5,1.7
464055,5805365,53.15069962,71.38091283,23.06194286,5.557144309,71.48799045,22.36103287,6.150976679,73.1738882,19.23535221,7.590759594,0.84869429,1.3,1.5,1.7
464065,5805365,53.04805374,71.61136835,22.86224286,5.526388784,71.80301747,21.67495602,6.522026516,72.91746308,18.45277253,8.62976439,0.850676965,1.3,1.5,1.7
464075,5805365,52.90351105,71.20271679,23.28237816,5.514905043,71.33940959,22.2959533,6.364637108,72.53513079,19.07981975,8.385049458,0.832905916,1.3,1.5,1.7
464085,5805365,52.74361801,71.29649557,23.16098492,5.542519512,71.46238736,22.41284687,6.124765764,73.26396817,19.28197574,7.45405609,0.797951023,1.3,1.5,1.7
464095,5805365,52.57862473,71.51723302,23.35016406,5.13260292,71.82379428,22.39410552,5.7821002,73.49690147,18.67344107,7.829657457,0.799281052,1.3,1.5,1.7
464105,5805365,52.4372673,71.613584,23.39614193,4.990274069,72.05325221,22.59459629,5.352151504,73.1612927,20.32985274,6.508854556,0.816487955,1.3,1.5,1.7
463495,5805355,57.16453171,70.92538322,22.89265534,6.181961445,70.21667154,22.9854827,6.797845753,67.32243999,22.4205777,10.25698231,0.8303952,1.3,1.5,1.7
463505,5805355,57.24322891,70.60069567,22.79001942,6.609284909,69.67137716,22.16226541,8.166357436,66.93608102,20.67570241,12.38821657,0.839486145,1.3,1.5,1.7
463515,5805355,57.34294891,71.50167785,23.04322974,5.455092403,70.64443971,23.09274633,6.26281396,68.97777097,21.04805065,9.974178378,0.893797316,1.3,1.5,1.7
463525,5805355,57.51632309,72.06719085,22.1993096,5.733499548,71.42140614,21.88679447,6.691799389,70.6989878,18.70816773,10.59284447,0.877444375,1.3,1.5,1.7
463535,5805355,57.80283737,72.06678351,21.80821088,6.125005614,71.71824136,21.22772061,7.054038031,70.83689004,17.8004493,11.36266067,0.8397023,1.3,1.5,1.7
463545,5805355,58.18638229,76.89611006,18.68096154,4.422928406,76.13195165,18.52941596,5.338632387,71.12361535,18.58051318,10.29587147,0.838706444,1.3,1.5,1.7
463555,5805355,58.6023407,78.28468867,17.85713454,3.858176792,77.69950224,18.36347669,3.937021068,73.98507577,21.96175075,4.05317348,0.838211695,1.3,1.5,1.7
463565,5805355,58.99848557,81.08310631,15.1593309,3.757562785,79.38438903,16.86438985,3.751221117,80.28180944,16.09119206,3.626998496,0.850619359,1.3,1.5,1.7
463575,5805355,59.31938934,81.47141069,14.77176272,3.756826592,79.62655365,16.63529783,3.73814851,80.44184849,15.85850344,3.699648074,0.767337729,1.3,1.5,1.7
463585,5805355,59.55469894,81.5205069,14.71481139,3.764681709,79.70001424,16.53929535,3.760690408,80.43134607,15.87152,3.697133934,0.715418526,1.3,1.5,1.7
463595,5805355,59.64355469,80.98499347,15.51925342,3.495753119,79.34732718,17.15146736,3.501205464,79.90081737,16.6364051,3.462777538,0.731110906,1.3,1.5,1.7
463605,5805355,59.52144623,82.01027339,14.30853251,3.681194102,81.142784,15.10540541,3.75181059,81.45444572,14.81517996,3.730374317,0.729520098,1.3,1.5,1.7
463615,5805355,59.25260162,82.24560899,13.97478187,3.77960914,81.09381336,14.95542648,3.950760158,81.64406967,14.4008325,3.955097828,0.710567618,1.3,1.5,1.7
463625,5805355,58.8671608,83.27481777,13.11793725,3.607244983,81.20522678,15.0980592,3.696714013,81.19082179,14.90179887,3.907379341,0.759344142,1.3,1.5,1.7
463635,5805355,58.52219009,87.5724067,9.19815882,3.229434482,87.19513103,9.639369145,3.165499824,89.16312554,7.438548036,3.398326425,0.749511793,1.3,1.5,1.7
463645,5805355,58.26903152,86.85925294,9.688513785,3.452233275,85.55934179,10.97341485,3.467243353,87.94985846,8.428098089,3.62204345,0.71597008,1.3,1.5,1.7
463655,5805355,58.13158417,84.24222398,11.99177175,3.766004274,80.07151459,16.00015528,3.928330124,80.72085352,15.28907749,3.990068996,0.735125941,1.3,1.5,1.7
463665,5805355,58.02747726,83.11564649,13.40166109,3.482692416,78.6778883,17.40711378,3.914997925,79.73116599,15.71694917,4.551884841,0.722885831,1.3,1.5,1.7
463675,5805355,57.89249802,82.71500763,13.55559426,3.729398114,79.05363809,17.14410125,3.802260659,79.74690056,16.4036977,3.849401737,0.706929963,1.3,1.5,1.7
463685,5805355,57.77158356,81.59976028,14.41879259,3.981447128,81.06895501,14.59513134,4.335913644,81.59215155,14.15342951,4.254418944,0.688685781,1.3,1.5,1.7
463695,5805355,57.60829544,82.92863362,13.61908661,3.452279771,80.66887513,15.84598306,3.485141814,80.44320601,16.03433631,3.522457688,0.685490118,1.3,1.5,1.7
463705,5805355,57.36468124,87.4184391,9.480672061,3.10088884,87.34087452,9.597739079,3.061386397,88.90797148,8.040737026,3.051291497,0.650458341,1.3,1.5,1.7
463715,5805355,57.12806702,87.519451,9.268320084,3.212228912,87.42147066,9.415621425,3.162907914,89.09038533,7.724708232,3.184906442,0.66720246,1.3,1.5,1.7
463725,5805355,56.9103241,87.48264114,9.383993541,3.133365316,87.20951608,9.718884555,3.071599364,88.78603861,8.081363222,3.132598166,0.686711668,1.3,1.5,1.7
463735,5805355,56.72502518,83.83947084,12.82248009,3.338049066,81.33919362,15.34832667,3.312479709,81.24697876,15.28457096,3.468450283,0.696296623,1.3,1.5,1.7
463745,5805355,56.55205154,81.55299231,14.45590413,3.991103557,80.9806816,14.66882412,4.350494284,81.23839033,14.51403626,4.247573406,0.700436971,1.3,1.5,1.7
463755,5805355,56.39365768,81.15353808,14.88316914,3.963292781,80.95822653,14.72497594,4.316797536,81.86774059,14.02920661,4.103052804,0.712418468,1.3,1.5,1.7
463765,5805355,56.26757813,80.00636037,16.36036953,3.633270101,78.86938465,17.46270113,3.667914221,79.14695336,17.24686355,3.606183087,0.721534826,1.3,1.5,1.7
463775,5805355,56.13019562,79.34624493,16.89558325,3.758171823,78.97015039,17.25745324,3.772396367,76.28491367,19.50215166,4.212934679,0.722226584,1.3,1.5,1.7
463785,5805355,55.95359802,79.04848815,16.76112786,4.190383985,78.45146677,17.27856948,4.269963754,74.84317988,19.33884196,5.817978158,0.712961753,1.3,1.5,1.7
463795,5805355,55.82086563,79.08558516,16.36412159,4.550293253,78.40255969,16.9522695,4.645170806,74.82740108,18.85404409,6.318554831,0.746810106,1.3,1.5,1.7
463805,5805355,55.76440811,80.22485866,15.95763836,3.817502976,79.82808101,16.16396739,4.007951598,78.11963524,17.8922013,3.988163461,0.739556082,1.3,1.5,1.7
463815,5805355,55.73590851,79.42651564,16.66798818,3.905496179,79.02855161,16.81721915,4.154229237,77.49759051,18.40419699,4.098212501,0.724077056,1.3,1.5,1.7
463825,5805355,55.69992447,79.78017555,16.64652773,3.573296723,79.73942982,16.71282006,3.547750119,80.27635868,16.08067699,3.642964331,0.706343386,1.3,1.5,1.7
463835,5805355,55.66088867,79.70750412,16.72070604,3.571789844,79.79323499,16.64998217,3.556782846,79.99265241,16.32141619,3.685931406,0.68876001,1.3,1.5,1.7
463845,5805355,55.62670898,80.42450458,15.93395482,3.641540605,79.77949998,16.43549038,3.785009645,80.65789845,15.52756285,3.8145387,0.675522606,1.3,1.5,1.7
463855,5805355,55.61382294,81.03628563,14.85019598,4.113518388,80.95729693,14.57434774,4.468355325,82.1606601,13.45465479,4.384685108,0.670808447,1.3,1.5,1.7
463865,5805355,55.64079285,81.79152672,14.47204562,3.736427658,79.56800739,16.61497623,3.817016381,80.70202317,15.49818218,3.79979465,0.672644122,1.3,1.5,1.7
463875,5805355,55.78801346,81.09680097,15.2078747,3.695324333,78.50982927,17.45055187,4.039618861,79.3101824,16.54090623,4.148911374,0.67048758,1.3,1.5,1.7
463885,5805355,56.05264664,79.75228268,15.06181608,5.185901244,78.13152014,15.25408423,6.614395636,77.71216993,13.56555003,8.722280036,0.663881376,1.3,1.5,1.7
463895,5805355,56.3764801,75.17971699,19.21041082,5.609872196,74.71246752,19.21345785,6.07407463,72.62400566,19.12839788,8.247596461,0.66978894,1.3,1.5,1.7
463905,5805355,56.55457306,74.45563407,19.62637928,5.91798665,74.14136403,19.33169314,6.526942834,72.81759247,18.37014551,8.81226202,0.695815359,1.3,1.5,1.7
463915,5805355,56.55247116,75.79587617,19.03014099,5.173982838,75.233488,18.65731982,6.109192178,70.87669763,20.25985796,8.863444409,0.685530789,1.3,1.5,1.7
463925,5805355,56.34309006,79.79315699,16.59294871,3.613894301,78.527359,17.6365237,3.836117295,78.92210254,16.03288026,5.045017202,0.695817526,1.3,1.5,1.7
463935,5805355,56.11930084,78.44126142,17.79565746,3.763081116,77.81393569,18.34210161,3.843962695,75.14087373,21.13861597,3.720510301,0.673489865,1.3,1.5,1.7
463945,5805355,55.88882065,76.58358187,18.75883091,4.657587217,75.70093415,18.88259812,5.416467737,71.38288949,22.08809342,6.529017089,0.699739158,1.3,1.5,1.7
463955,5805355,55.57749557,76.2640405,18.85571685,4.88024265,75.49451572,18.66429996,5.841184319,71.87237004,19.71017201,8.417457949,0.708290628,1.3,1.5,1.7
463965,5805355,55.1980896,75.14761238,19.90584693,4.946540681,74.62427666,20.05548526,5.320238081,71.74894153,21.06898756,7.182070908,0.739717774,1.3,1.5,1.7
463975,5805355,54.76554108,75.30127937,19.65895732,5.039763309,74.68544727,20.04753355,5.267019184,70.78936637,22.05164189,7.158991743,0.729047604,1.3,1.5,1.7
463985,5805355,54.35890961,76.3440202,19.03022325,4.625756549,75.85342205,19.17052063,4.976057326,70.76843266,22.61372481,6.61784253,0.768305808,1.3,1.5,1.7
463995,5805355,54.06203461,76.28225635,19.07103841,4.646705243,75.52216751,19.37301822,5.104814264,70.49530708,22.89278918,6.61190374,0.780025916,1.3,1.5,1.7
464005,5805355,53.83602142,75.86258347,19.40542209,4.731994446,75.18304524,19.50721673,5.309738029,71.83088324,21.41758923,6.751527535,0.80710125,1.3,1.5,1.7
464015,5805355,53.64484787,73.80942326,21.14187859,5.048698149,73.50541077,20.37647323,6.118116,74.17688752,16.24390169,9.579210792,0.826751507,1.3,1.5,1.7
464025,5805355,53.4887352,72.95592677,21.59420396,5.449869276,72.95503513,20.99607852,6.048886354,72.50765327,19.11439224,8.37795449,0.881721552,1.3,1.5,1.7
464035,5805355,53.38323975,72.40864458,22.21923847,5.372116952,72.62798774,21.51342059,5.858591668,73.28437109,19.11032829,7.605300621,0.856399088,1.3,1.5,1.7
464045,5805355,53.31372452,71.85398135,22.96340385,5.182614797,72.29038704,22.14267061,5.566942349,73.39860296,19.88158572,6.719811312,0.81500661,1.3,1.5,1.7
464055,5805355,53.26285172,71.69010137,23.10296346,5.206935166,71.93784846,21.98551634,6.076635199,73.95488959,17.03814037,9.006970046,0.803357876,1.3,1.5,1.7
464065,5805355,53.17212296,72.33106968,21.47401438,6.194915946,72.78350637,19.74955501,7.466938624,74.03365865,16.82122034,9.145121007,0.787423523,1.3,1.5,1.7
464075,5805355,53.05998611,72.61172919,21.30846758,6.079803225,73.21094792,19.6567199,7.132332183,73.27046908,18.01390309,8.715627821,0.779568573,1.3,1.5,1.7
464085,5805355,52.9298172,72.131807,22.29701668,5.571176314,72.54327805,21.02350104,6.43322091,73.02455052,18.16816996,8.807279528,0.772923396,1.3,1.5,1.7
464095,5805355,52.82669067,71.38510539,23.01808609,5.596808516,71.76063266,21.92627964,6.313087707,73.39948952,18.55349597,8.047014504,0.778779624,1.3,1.5,1.7
463485,5805345,57.09480286,70.99495082,22.87598153,6.129067648,70.28623915,23.06455669,6.649204163,67.32243999,22.4513582,10.22620181,0.817374473,1.3,1.5,1.7
463495,5805345,57.18289185,70.1001538,23.71427085,6.185575345,68.96251748,24.11784045,6.919642076,65.47232984,24.90842949,9.619240675,0.847245293,1.3,1.5,1.7
463505,5805345,57.26296234,70.98236089,23.12118898,5.896450133,70.29942367,23.43017135,6.270404977,68.57812041,21.6161793,9.805700289,0.891872506,1.3,1.5,1.7
463515,5805345,57.38251877,71.81044865,23.09914353,5.090407816,71.24985476,23.10499287,5.645152364,69.95541048,20.36624782,9.678341707,0.899077311,1.3,1.5,1.7
463525,5805345,57.58058167,71.97775947,21.75796253,6.264277999,71.33216931,21.15238575,7.51544494,70.52535682,17.71054933,11.76409385,0.874051539,1.3,1.5,1.7
463535,5805345,57.90795898,71.88814921,21.24608085,6.865769942,71.18728622,20.21543952,8.597274258,70.1139348,17.21802597,12.66803923,0.829042535,1.3,1.5,1.7
463545,5805345,58.3187027,76.28072142,18.87021654,4.849062039,75.71907508,18.91975578,5.361169141,69.26032916,21.21513108,9.524539756,0.815708727,1.3,1.5,1.7
463555,5805345,58.74929047,78.33460541,17.95678548,3.708609113,77.90312949,18.37282009,3.724050418,75.23057837,21.13540102,3.634020614,0.831245078,1.3,1.5,1.7
463565,5805345,59.15678024,81.30735995,14.86342391,3.829216141,79.2037744,16.62044009,4.175785518,80.05918228,15.40610611,4.534711604,0.795573023,1.3,1.5,1.7
463575,5805345,59.46921158,82.38208923,13.84246618,3.775444593,80.13434122,15.79701493,4.068643858,80.45044106,15.12198257,4.427576363,0.774713342,1.3,1.5,1.7
463585,5805345,59.67220306,82.10601579,14.41591138,3.478072833,79.80779931,16.34819228,3.844008414,80.42496114,15.24622252,4.32881634,0.735110938,1.3,1.5,1.7
463595,5805345,59.6750946,81.34548179,15.23138771,3.423130498,78.74135055,17.6963987,3.562250745,79.1036414,17.31914728,3.577211323,0.740104593,1.3,1.5,1.7
463605,5805345,59.47634888,84.90269069,11.49431146,3.602997852,82.61804681,13.65727685,3.724676338,82.66681131,13.5184453,3.814743387,0.760681763,1.3,1.5,1.7
463615,5805345,59.08707428,85.64509861,10.460278,3.894623387,83.51777704,12.30915757,4.173065392,86.27543675,9.555282626,4.169280629,0.716552276,1.3,1.5,1.7
463625,5805345,58.62107086,83.66780759,12.96702756,3.365164844,81.43052244,15.09655201,3.472925544,81.33188466,14.9628202,3.705295145,0.728355514,1.3,1.5,1.7
463635,5805345,58.23451996,87.3600109,9.347308366,3.292680739,87.09632021,9.678305283,3.225374506,88.96732464,7.541542471,3.491132887,0.739710056,1.3,1.5,1.7
463645,5805345,57.92443466,87.21326446,9.547313636,3.239421908,86.4820677,10.35055064,3.167381667,88.41799442,8.271693396,3.310312179,0.729294533,1.3,1.5,1.7
463655,5805345,57.7455864,83.0576236,13.15135609,3.791020306,81.46927578,14.65114336,3.87958086,81.76748025,14.3418986,3.890621146,0.74325416,1.3,1.5,1.7
463665,5805345,57.61541367,82.2602843,14.31708868,3.422627011,79.76500736,16.43610818,3.798884455,80.10339179,15.29245483,4.604153383,0.76105212,1.3,1.5,1.7
463675,5805345,57.50651169,81.71047047,14.45325974,3.836269784,79.71400261,16.02674661,4.25925078,80.26876221,14.21218498,5.519052808,0.718985726,1.3,1.5,1.7
463685,5805345,57.41957474,80.94835337,15.26640784,3.785238794,79.492501,16.71248037,3.795018629,80.40441984,15.88656362,3.709016541,0.706599685,1.3,1.5,1.7
463695,5805345,57.28137589,81.01447832,15.46903593,3.516485755,80.11924794,16.36841592,3.512336145,80.38958951,16.08538523,3.525025255,0.720273665,1.3,1.5,1.7
463705,5805345,57.09522247,87.14249012,9.522664567,3.334845313,86.34739856,10.39404542,3.258556023,88.3031736,8.162600101,3.534226303,0.681203411,1.3,1.5,1.7
463715,5805345,56.92763138,84.11103987,12.51158884,3.377371296,81.46122895,15.18646671,3.352304341,81.06541054,15.3612483,3.57334116,0.678975293,1.3,1.5,1.7
463725,5805345,56.80267334,82.72915516,13.34181862,3.929026219,81.27595611,14.41869755,4.305346346,81.56369688,14.16995821,4.266344911,0.709264649,1.3,1.5,1.7
463735,5805345,56.68437195,83.0101266,13.10976826,3.880105138,81.2756056,14.58049546,4.143898941,81.34887785,14.45398778,4.197134377,0.705276443,1.3,1.5,1.7
463745,5805345,56.54472733,83.42899947,12.55902938,4.01197115,81.37895293,14.11598712,4.505059942,81.50489806,14.0755934,4.419508547,0.723502197,1.3,1.5,1.7
463755,5805345,56.41300964,81.60250025,14.9669939,3.430505849,80.47204261,16.02470185,3.503255544,80.60721391,15.97196919,3.420816907,0.706092331,1.3,1.5,1.7
463765,5805345,56.28488159,80.41508037,16.0536721,3.531247536,78.30596284,18.1715674,3.522469759,78.07386393,18.40935241,3.516783666,0.710238131,1.3,1.5,1.7
463775,5805345,56.12418365,79.53926038,16.82175647,3.638983144,77.37565545,18.96582917,3.65851538,76.96367495,19.34048439,3.695840661,0.744718315,1.3,1.5,1.7
463785,5805345,55.93693542,79.17580207,17.22437757,3.599820357,78.67957763,17.69516689,3.625255483,75.9187258,20.10835121,3.972922999,0.736472594,1.3,1.5,1.7
463795,5805345,55.80046082,79.44613372,16.8917733,3.662092981,78.98684181,17.26320451,3.749953677,76.19627102,19.35334083,4.450388156,0.720824402,1.3,1.5,1.7
463805,5805345,55.71266937,79.02199659,17.35091212,3.627091289,78.6921382,17.70883621,3.599025594,76.93060461,19.39597602,3.673419372,0.732119012,1.3,1.5,1.7
463815,5805345,55.63265228,79.8493794,16.57712736,3.57349324,78.84560058,17.55821886,3.59618056,79.17420782,17.04805388,3.7777383,0.735829759,1.3,1.5,1.7
463825,5805345,55.55098724,79.64461096,16.89752438,3.457864661,77.89538164,18.65322193,3.451396433,77.62204572,18.76509387,3.612860405,0.699649682,1.3,1.5,1.7
463835,5805345,55.46155167,79.60211941,16.8073447,3.590535883,79.57899035,16.85116744,3.569842212,79.8822035,16.47493904,3.642857464,0.71840681,1.3,1.5,1.7
463845,5805345,55.39463043,79.82773205,16.55667227,3.615595687,80.18539531,16.08258398,3.732020719,80.61296504,15.58994162,3.797093335,0.697077717,1.3,1.5,1.7
463855,5805345,55.3470726,80.81522028,15.77460559,3.410174131,81.0640895,15.58907675,3.34683375,82.81955666,13.97587055,3.204572783,0.719860917,1.3,1.5,1.7
463865,5805345,55.35031509,81.95731209,14.30184445,3.740843455,79.29784635,16.89878827,3.803365376,80.33828168,15.89211005,3.769608276,0.685444442,1.3,1.5,1.7
463875,5805345,55.45402527,81.92634824,14.37146984,3.702181921,79.29608154,16.48553865,4.218379812,80.26148714,15.22666913,4.511843727,0.668187533,1.3,1.5,1.7
463885,5805345,55.70053482,80.33169298,14.6511412,5.017165825,80.48706712,13.12329251,6.389640368,80.38489714,11.01352522,8.60157764,0.665399133,1.3,1.5,1.7
463895,5805345,56.02987289,75.89351223,18.43151268,5.67497509,75.43127334,18.30919317,6.259533486,73.24839458,17.80697537,8.944630047,0.673442567,1.3,1.5,1.7
463905,5805345,56.28768539,75.96058071,18.7270611,5.312358182,75.5230093,18.60361399,5.873376714,73.12757289,18.41882646,8.453600653,0.69274658,1.3,1.5,1.7
