x,y,DEM,Soil,id
851690,5836390,42.57,395012,1788
851695,5836390,42.51,395012,1789
851700,5836390,42.5,395012,1790
851705,5836390,42.43,395012,1791
851710,5836390,42.44,395012,1792
851715,5836390,42.46,395012,1793
851720,5836390,42.5,395012,1794
851725,5836390,42.55,395012,1795
851730,5836390,42.61,395012,1796
851735,5836390,42.72,395012,1797
851740,5836390,42.83,395012,1798
851745,5836390,42.9,395012,1799
851750,5836390,43.02,395012,1800
851755,5836390,43.07,395012,1801
851760,5836390,43.13,395012,1802
851765,5836390,43.19,395012,1803
851770,5836390,43.25,395012,1804
851775,5836390,43.32,395012,1805
851780,5836390,43.41,395012,1806
851785,5836390,43.47,395012,1807
851790,5836390,43.56,395012,1808
851795,5836390,43.69,395012,1809
851800,5836390,43.87,395012,1810
851805,5836390,44.05,395012,1811
851810,5836390,44.19,395012,1812
851815,5836390,44.37,395012,1813
851820,5836390,44.6,395012,1814
851825,5836390,44.84,395012,1815
851830,5836390,45.06,395012,1816
851835,5836390,45.33,395012,1817
851840,5836390,45.59,395012,1818
851845,5836390,45.81,395012,1819
851850,5836390,45.93,395012,1820
851855,5836390,46.08,395012,1821
851860,5836390,46.14,395012,1822
851865,5836390,46.18,395012,1823
851870,5836390,46.23,395012,1824
851875,5836390,46.26,395012,1825
851880,5836390,46.33,395012,1826
851885,5836390,46.36,395012,1827
851890,5836390,46.4,395012,1828
851895,5836390,46.5,395012,1829
851900,5836390,46.53,395012,1830
851905,5836390,46.61,395012,1831
851910,5836390,46.67,395012,1832
851915,5836390,46.73,395012,1833
851920,5836390,46.82,395012,1834
851925,5836390,46.91,395012,1835
851930,5836390,47,395012,1836
851935,5836390,47.02,395012,1837
851940,5836390,47.12,395012,1838
851945,5836390,47.09,395012,1839
851950,5836390,47,395012,1840
851955,5836390,46.91,395012,1841
851960,5836390,46.81,395012,1842
851965,5836390,46.7,395012,1843
851970,5836390,46.59,395012,1844
851975,5836390,46.41,395012,1845
851980,5836390,46.24,395012,1846
851985,5836390,46.17,395012,1847
851990,5836390,46.03,395012,1848
851995,5836390,45.97,395012,1849
852000,5836390,45.84,395012,1850
852005,5836390,45.72,395012,1851
852010,5836390,45.62,395012,1852
852015,5836390,45.55,395012,1853
852020,5836390,45.44,395012,1854
852025,5836390,45.35,395012,1855
852030,5836390,45.15,395012,1856
852035,5836390,44.99,395012,1857
852040,5836390,44.95,395012,1858
852045,5836390,44.63,395012,1859
851680,5836385,42.72,395012,1860
851685,5836385,42.69,395012,1861
851690,5836385,42.63,395012,1862
851695,5836385,42.56,395012,1863
851700,5836385,42.48,395012,1864
851705,5836385,42.44,395012,1865
851710,5836385,42.44,395012,1866
851715,5836385,42.46,395012,1867
851720,5836385,42.48,395012,1868
851725,5836385,42.53,395012,1869
851730,5836385,42.62,395012,1870
851735,5836385,42.73,395012,1871
851740,5836385,42.82,395012,1872
851745,5836385,42.88,395012,1873
851750,5836385,42.92,395012,1874
851755,5836385,42.98,395012,1875
851760,5836385,43.08,395012,1876
851765,5836385,43.1,395012,1877
851770,5836385,43.15,395012,1878
851775,5836385,43.23,395012,1879
851780,5836385,43.32,395012,1880
851785,5836385,43.45,395012,1881
851790,5836385,43.57,395012,1882
851795,5836385,43.68,395012,1883
851800,5836385,43.9,395012,1884
851805,5836385,44.13,395012,1885
851810,5836385,44.37,395012,1886
851815,5836385,44.57,395012,1887
851820,5836385,44.78,395012,1888
851825,5836385,45.01,395012,1889
851830,5836385,45.25,395012,1890
851835,5836385,45.48,395012,1891
851840,5836385,45.73,395012,1892
851845,5836385,45.91,395012,1893
851850,5836385,46.02,395012,1894
851855,5836385,46.1,395012,1895
851860,5836385,46.21,395012,1896
851865,5836385,46.28,395012,1897
851870,5836385,46.39,395012,1898
851875,5836385,46.47,395012,1899
851880,5836385,46.52,395012,1900
851885,5836385,46.61,395012,1901
851890,5836385,46.71,395012,1902
851895,5836385,46.81,395012,1903
851900,5836385,46.89,395012,1904
851905,5836385,46.97,395012,1905
851910,5836385,47.05,395012,1906
851915,5836385,47.13,395012,1907
851920,5836385,47.18,395012,1908
851925,5836385,47.25,395012,1909
851930,5836385,47.32,395012,1910
851935,5836385,47.35,395012,1911
851940,5836385,47.35,395012,1912
851945,5836385,47.3,395012,1913
851950,5836385,47.24,395012,1914
851955,5836385,47.1,395012,1915
851960,5836385,47,395012,1916
851965,5836385,46.84,395012,1917
851970,5836385,46.7,395012,1918
851975,5836385,46.52,395012,1919
851980,5836385,46.35,395012,1920
851985,5836385,46.23,395012,1921
851990,5836385,46.14,395012,1922
851995,5836385,46.02,395012,1923
852000,5836385,45.91,395012,1924
852005,5836385,45.79,395012,1925
852010,5836385,45.7,395012,1926
852015,5836385,45.6,395012,1927
852020,5836385,45.5,395012,1928
852025,5836385,45.43,395012,1929
852030,5836385,45.29,395012,1930
852035,5836385,45.11,395012,1931
852040,5836385,45.03,395012,1932
852045,5836385,44.77,395012,1933
851675,5836380,42.86,395012,1934
851680,5836380,42.86,395012,1935
851685,5836380,42.83,395012,1936
851690,5836380,42.8,395012,1937
851695,5836380,42.65,395012,1938
851700,5836380,42.54,395012,1939
851705,5836380,42.47,395012,1940
851710,5836380,42.47,395012,1941
851715,5836380,42.49,395012,1942
851720,5836380,42.53,395012,1943
851725,5836380,42.62,395012,1944
851730,5836380,42.69,395012,1945
851735,5836380,42.75,395012,1946
851740,5836380,42.89,395012,1947
851745,5836380,42.93,395012,1948
851750,5836380,42.97,395012,1949
851755,5836380,42.99,395012,1950
851760,5836380,42.97,395012,1951
851765,5836380,43.04,395012,1952
851770,5836380,43.07,395012,1953
851775,5836380,43.17,395012,1954
851780,5836380,43.28,395012,1955
851785,5836380,43.41,395012,1956
851790,5836380,43.54,395012,1957
851795,5836380,43.77,395012,1958
851800,5836380,43.99,395012,1959
851805,5836380,44.19,395012,1960
851810,5836380,44.55,395012,1961
851815,5836380,44.7,395012,1962
851820,5836380,44.91,395012,1963
851825,5836380,45.12,395012,1964
851830,5836380,45.36,395012,1965
851835,5836380,45.57,395012,1966
851840,5836380,45.76,395012,1967
851845,5836380,45.9,395012,1968
851850,5836380,45.99,395012,1969
851855,5836380,46,395012,1970
851860,5836380,46.08,395012,1971
851865,5836380,46.23,395012,1972
851870,5836380,46.39,395012,1973
851875,5836380,46.6,395012,1974
851880,5836380,46.74,395012,1975
851885,5836380,46.82,395012,1976
851890,5836380,46.97,395012,1977
851895,5836380,47.03,395012,1978
851900,5836380,47.13,395012,1979
851905,5836380,47.22,395012,1980
851910,5836380,47.29,395012,1981
851915,5836380,47.37,395012,1982
851920,5836380,47.4,395012,1983
851925,5836380,47.44,395012,1984
851930,5836380,47.49,395012,1985
851935,5836380,47.55,395012,1986
851940,5836380,47.54,395012,1987
851945,5836380,47.52,395012,1988
851950,5836380,47.41,395012,1989
851955,5836380,47.27,395012,1990
851960,5836380,47.14,395012,1991
851965,5836380,46.98,395012,1992
851970,5836380,46.8,395012,1993
851975,5836380,46.65,395012,1994
851980,5836380,46.41,395012,1995
851985,5836380,46.27,395012,1996
851990,5836380,46.18,395012,1997
851995,5836380,46.04,395012,1998
852000,5836380,45.92,395012,1999
852005,5836380,45.86,395012,2000
852010,5836380,45.8,395012,2001
852015,5836380,45.73,395012,2002
852020,5836380,45.63,395012,2003
852025,5836380,45.57,395012,2004
852030,5836380,45.49,395012,2005
852035,5836380,45.35,395012,2006
852040,5836380,45.25,395012,2007
852045,5836380,44.98,395012,2008
851675,5836375,42.76,395012,2009
851680,5836375,42.81,395012,2010
851685,5836375,42.85,395012,2011
851690,5836375,42.82,395012,2012
851695,5836375,42.68,395012,2013
851700,5836375,42.6,395012,2014
851705,5836375,42.55,395012,2015
851710,5836375,42.55,395012,2016
851715,5836375,42.57,395012,2017
851720,5836375,42.58,395012,2018
851725,5836375,42.62,395012,2019
851730,5836375,42.62,395012,2020
851735,5836375,42.68,395012,2021
851740,5836375,42.73,395012,2022
851745,5836375,42.78,395012,2023
851750,5836375,42.88,395012,2024
851755,5836375,42.92,395012,2025
851760,5836375,42.94,395012,2026
851765,5836375,43.01,395012,2027
851770,5836375,43.06,395012,2028
851775,5836375,43.16,395012,2029
851780,5836375,43.26,395012,2030
851785,5836375,43.47,395012,2031
851790,5836375,43.67,395012,2032
851795,5836375,43.84,395012,2033
851800,5836375,44.07,395012,2034
851805,5836375,44.33,395012,2035
851810,5836375,44.56,395012,2036
851815,5836375,44.84,395012,2037
851820,5836375,45.06,395012,2038
851825,5836375,45.27,395012,2039
851830,5836375,45.46,395012,2040
851835,5836375,45.63,395012,2041
851840,5836375,45.77,395012,2042
851845,5836375,45.86,395012,2043
851850,5836375,45.93,395012,2044
851855,5836375,46.01,395012,2045
851860,5836375,46.13,395012,2046
851865,5836375,46.28,395012,2047
851870,5836375,46.46,395012,2048
851875,5836375,46.66,395012,2049
851880,5836375,46.82,395012,2050
851885,5836375,46.92,395012,2051
851890,5836375,47.07,395012,2052
851895,5836375,47.24,395012,2053
851900,5836375,47.35,395012,2054
851905,5836375,47.47,395012,2055
851910,5836375,47.53,395012,2056
851915,5836375,47.54,395012,2057
851920,5836375,47.55,395012,2058
851925,5836375,47.54,395012,2059
851930,5836375,47.57,395012,2060
851935,5836375,47.59,395012,2061
851940,5836375,47.59,395012,2062
851945,5836375,47.54,395012,2063
851950,5836375,47.45,395012,2064
851955,5836375,47.32,395012,2065
851960,5836375,47.18,395012,2066
851965,5836375,47.05,395012,2067
851970,5836375,46.88,395012,2068
851975,5836375,46.77,395012,2069
851980,5836375,46.62,395012,2070
851985,5836375,46.48,395012,2071
851990,5836375,46.3,395012,2072
851995,5836375,46.15,395012,2073
852000,5836375,46.06,395012,2074
852005,5836375,45.96,395012,2075
852010,5836375,45.87,395012,2076
852015,5836375,45.79,395012,2077
852020,5836375,45.75,395012,2078
852025,5836375,45.75,395012,2079
852030,5836375,45.66,395012,2080
852035,5836375,45.57,395012,2081
852040,5836375,45.45,395012,2082
852045,5836375,45.21,395012,2083
851670,5836370,42.54,395012,2084
851675,5836370,42.69,395012,2085
851680,5836370,42.79,395012,2086
851685,5836370,42.79,395012,2087
851690,5836370,42.72,395012,2088
851695,5836370,42.67,395012,2089
851700,5836370,42.65,395012,2090
851705,5836370,42.66,395012,2091
851710,5836370,42.63,395012,2092
851715,5836370,42.62,395012,2093
851720,5836370,42.58,395012,2094
851725,5836370,42.59,395012,2095
851730,5836370,42.58,395012,2096
851735,5836370,42.62,395012,2097
851740,5836370,42.66,395012,2098
851745,5836370,42.72,395012,2099
851750,5836370,42.81,395012,2100
851755,5836370,42.88,395012,2101
851760,5836370,42.92,395012,2102
851765,5836370,42.94,395012,2103
851770,5836370,43.05,395012,2104
851775,5836370,43.15,395012,2105
851780,5836370,43.27,395012,2106
851785,5836370,43.52,395012,2107
851790,5836370,43.76,395012,2108
851795,5836370,43.95,395012,2109
851800,5836370,44.19,395012,2110
851805,5836370,44.42,395012,2111
851810,5836370,44.68,395012,2112
851815,5836370,44.94,395012,2113
851820,5836370,45.14,395012,2114
851825,5836370,45.37,395012,2115
851830,5836370,45.55,395012,2116
851835,5836370,45.64,395012,2117
851840,5836370,45.73,395012,2118
851845,5836370,45.82,395012,2119
851850,5836370,45.92,395012,2120
851855,5836370,46.01,395012,2121
851860,5836370,46.14,395012,2122
851865,5836370,46.3,395012,2123
851870,5836370,46.5,395012,2124
851875,5836370,46.72,395012,2125
851880,5836370,46.9,395012,2126
851885,5836370,47.05,395012,2127
851890,5836370,47.22,395012,2128
851895,5836370,47.41,395012,2129
851900,5836370,47.57,395012,2130
851905,5836370,47.66,395012,2131
851910,5836370,47.69,395012,2132
851915,5836370,47.7,395012,2133
851920,5836370,47.65,395012,2134
851925,5836370,47.61,395012,2135
851930,5836370,47.61,395012,2136
851935,5836370,47.6,395012,2137
851940,5836370,47.57,395012,2138
851945,5836370,47.52,395012,2139
851950,5836370,47.44,395012,2140
851955,5836370,47.33,395012,2141
851960,5836370,47.22,395012,2142
851965,5836370,47.1,395012,2143
851970,5836370,47,395012,2144
851975,5836370,46.88,395012,2145
851980,5836370,46.75,395012,2146
851985,5836370,46.58,395012,2147
851990,5836370,46.41,395012,2148
851995,5836370,46.23,395012,2149
852000,5836370,46.09,395012,2150
852005,5836370,46,395012,2151
852010,5836370,45.93,395012,2152
852015,5836370,45.92,395012,2153
852020,5836370,45.94,395012,2154
852025,5836370,45.91,395012,2155
852030,5836370,45.85,395012,2156
852035,5836370,45.77,395012,2157
852040,5836370,45.66,395012,2158
852045,5836370,45.47,395012,2159
851670,5836365,42.48,395012,2160
851675,5836365,42.61,395012,2161
851680,5836365,42.71,395012,2162
851685,5836365,42.74,395012,2163
851690,5836365,42.66,395012,2164
851695,5836365,42.66,395012,2165
851700,5836365,42.67,395012,2166
851705,5836365,42.69,395012,2167
851710,5836365,42.69,395012,2168
851715,5836365,42.68,395012,2169
851720,5836365,42.65,395012,2170
851725,5836365,42.61,395012,2171
851730,5836365,42.57,395012,2172
851735,5836365,42.54,395012,2173
851740,5836365,42.61,395012,2174
851745,5836365,42.7,395012,2175
851750,5836365,42.77,395012,2176
851755,5836365,42.82,395012,2177
851760,5836365,42.85,395012,2178
851765,5836365,42.9,395012,2179
851770,5836365,43,395012,2180
851775,5836365,43.14,395012,2181
851780,5836365,43.32,395012,2182
851785,5836365,43.51,395012,2183
851790,5836365,43.76,395012,2184
851795,5836365,43.99,395012,2185
851800,5836365,44.23,395012,2186
851805,5836365,44.43,395012,2187
851810,5836365,44.68,395012,2188
851815,5836365,44.94,395012,2189
851820,5836365,45.17,395012,2190
851825,5836365,45.38,395012,2191
851830,5836365,45.53,395012,2192
851835,5836365,45.63,395012,2193
851840,5836365,45.71,395012,2194
851845,5836365,45.76,395012,2195
851850,5836365,45.84,395012,2196
851855,5836365,45.95,395012,2197
851860,5836365,46.05,395012,2198
851865,5836365,46.23,395012,2199
851870,5836365,46.46,395012,2200
851875,5836365,46.7,395012,2201
851880,5836365,46.92,395012,2202
851885,5836365,47.1,395012,2203
851890,5836365,47.27,395012,2204
851895,5836365,47.43,395012,2205
851900,5836365,47.56,395012,2206
851905,5836365,47.66,395012,2207
851910,5836365,47.67,395012,2208
851915,5836365,47.64,395012,2209
851920,5836365,47.6,395012,2210
851925,5836365,47.56,395012,2211
851930,5836365,47.55,395012,2212
851935,5836365,47.56,395012,2213
851940,5836365,47.54,395012,2214
851945,5836365,47.49,395012,2215
851950,5836365,47.41,395012,2216
851955,5836365,47.34,395012,2217
851960,5836365,47.18,395012,2218
851965,5836365,47.06,395012,2219
851970,5836365,46.98,395012,2220
851975,5836365,46.87,395012,2221
851980,5836365,46.75,395012,2222
851985,5836365,46.6,395012,2223
851990,5836365,46.45,395012,2224
851995,5836365,46.33,395012,2225
852000,5836365,46.21,395012,2226
852005,5836365,46.15,395012,2227
852010,5836365,46.12,395012,2228
852015,5836365,46.15,395012,2229
852020,5836365,46.2,395012,2230
852025,5836365,46.23,395012,2231
852030,5836365,46.21,395012,2232
852035,5836365,46.03,395012,2233
852040,5836365,45.93,395012,2234
852045,5836365,45.74,395012,2235
851670,5836360,42.45,395012,2236
851675,5836360,42.55,395012,2237
851680,5836360,42.57,395012,2238
851685,5836360,42.6,395012,2239
851690,5836360,42.62,395012,2240
851695,5836360,42.63,395012,2241
851700,5836360,42.64,395012,2242
851705,5836360,42.67,395012,2243
851710,5836360,42.67,395012,2244
851715,5836360,42.67,395012,2245
851720,5836360,42.64,395012,2246
851725,5836360,42.61,395012,2247
851730,5836360,42.58,395012,2248
851735,5836360,42.58,395012,2249
851740,5836360,42.64,395012,2250
851745,5836360,42.67,395012,2251
851750,5836360,42.72,395012,2252
851755,5836360,42.76,395012,2253
851760,5836360,42.82,395012,2254
851765,5836360,42.87,395012,2255
851770,5836360,42.95,395012,2256
851775,5836360,43.09,395012,2257
851780,5836360,43.3,395012,2258
851785,5836360,43.53,395012,2259
851790,5836360,43.78,395012,2260
851795,5836360,44.05,395012,2261
851800,5836360,44.3,395012,2262
851805,5836360,44.5,395012,2263
851810,5836360,44.7,395012,2264
851815,5836360,44.93,395012,2265
851820,5836360,45.14,395012,2266
851825,5836360,45.31,395012,2267
851830,5836360,45.46,395012,2268
851835,5836360,45.55,395012,2269
851840,5836360,45.67,395012,2270
851845,5836360,45.73,395012,2271
851850,5836360,45.8,395012,2272
851855,5836360,45.93,395012,2273
851860,5836360,46.1,395012,2274
851865,5836360,46.35,395012,2275
851870,5836360,46.62,395012,2276
851875,5836360,46.87,395012,2277
851880,5836360,47.08,395012,2278
851885,5836360,47.23,395012,2279
851890,5836360,47.36,395012,2280
851895,5836360,47.5,395012,2281
851900,5836360,47.58,395012,2282
851905,5836360,47.59,395012,2283
851910,5836360,47.6,395012,2284
851915,5836360,47.59,395012,2285
851920,5836360,47.57,395012,2286
851925,5836360,47.54,395012,2287
851930,5836360,47.54,395012,2288
851935,5836360,47.54,395012,2289
851940,5836360,47.52,395012,2290
851945,5836360,47.46,395012,2291
851950,5836360,47.4,395012,2292
851955,5836360,47.29,395012,2293
851960,5836360,47.12,395012,2294
851965,5836360,47.01,395012,2295
851970,5836360,46.9,395012,2296
851975,5836360,46.79,395012,2297
851980,5836360,46.64,395012,2298
851985,5836360,46.5,395012,2299
851990,5836360,46.44,395012,2300
851995,5836360,46.35,395012,2301
852000,5836360,46.28,395012,2302
852005,5836360,46.32,395012,2303
852010,5836360,46.3,395012,2304
852015,5836360,46.38,395012,2305
852020,5836360,46.42,395012,2306
852025,5836360,46.45,395012,2307
852030,5836360,46.4,395012,2308
852035,5836360,46.27,395012,2309
852040,5836360,46.18,395012,2310
852045,5836360,46.09,395012,2311
851685,5836355,42.34,395012,2312
851690,5836355,42.36,395012,2313
851695,5836355,42.44,395012,2314
851700,5836355,42.53,395012,2315
851705,5836355,42.6,395012,2316
851710,5836355,42.62,395012,2317
851715,5836355,42.63,395012,2318
851720,5836355,42.57,395012,2319
851725,5836355,42.56,395012,2320
851730,5836355,42.54,395012,2321
851735,5836355,42.55,395012,2322
851740,5836355,42.6,395012,2323
851745,5836355,42.67,395012,2324
851750,5836355,42.74,395012,2325
851755,5836355,42.77,395012,2326
851760,5836355,42.8,395012,2327
851765,5836355,42.84,395012,2328
851770,5836355,42.93,395012,2329
851775,5836355,43.08,395012,2330
851780,5836355,43.31,395012,2331
851785,5836355,43.52,395012,2332
851790,5836355,43.76,395012,2333
851795,5836355,43.99,395012,2334
851800,5836355,44.22,395012,2335
851805,5836355,44.42,395012,2336
851810,5836355,44.63,395012,2337
851815,5836355,44.83,395012,2338
851820,5836355,45.04,395012,2339
851825,5836355,45.19,395012,2340
851830,5836355,45.34,395012,2341
851835,5836355,45.44,395012,2342
851840,5836355,45.57,395012,2343
851845,5836355,45.68,395012,2344
851850,5836355,45.77,395012,2345
851855,5836355,45.91,395012,2346
851860,5836355,46.15,395012,2347
851865,5836355,46.42,395012,2348
851870,5836355,46.71,395012,2349
851875,5836355,46.99,395012,2350
851880,5836355,47.22,395012,2351
851885,5836355,47.38,395012,2352
851890,5836355,47.51,395012,2353
851895,5836355,47.59,395012,2354
851900,5836355,47.61,395012,2355
851905,5836355,47.63,395012,2356
851910,5836355,47.58,395012,2357
851915,5836355,47.54,395012,2358
851920,5836355,47.53,395012,2359
851925,5836355,47.51,395012,2360
851930,5836355,47.51,395012,2361
851935,5836355,47.5,395012,2362
851940,5836355,47.52,395012,2363
851945,5836355,47.49,395012,2364
851950,5836355,47.41,395012,2365
851955,5836355,47.28,395012,2366
851960,5836355,47.14,395012,2367
851965,5836355,46.99,395012,2368
851970,5836355,46.86,395012,2369
851975,5836355,46.74,395012,2370
851980,5836355,46.6,395012,2371
851985,5836355,46.51,395012,2372
851990,5836355,46.49,395012,2373
851995,5836355,46.47,395012,2374
852000,5836355,46.43,395012,2375
852005,5836355,46.43,395012,2376
852010,5836355,46.47,395012,2377
852015,5836355,46.53,395012,2378
852020,5836355,46.56,395012,2379
852025,5836355,46.65,395012,2380
852030,5836355,46.57,395012,2381
852035,5836355,46.46,395012,2382
852040,5836355,46.48,395012,2383
852045,5836355,46.42,395012,2384
851710,5836350,42.63,395012,2385
851715,5836350,42.68,395012,2386
851720,5836350,42.7,395012,2387
851725,5836350,42.63,395012,2388
851730,5836350,42.62,395012,2389
851735,5836350,42.6,395012,2390
851740,5836350,42.66,395012,2391
851745,5836350,42.71,395012,2392
851750,5836350,42.75,395012,2393
851755,5836350,42.82,395012,2394
851760,5836350,42.84,395012,2395
851765,5836350,42.86,395012,2396
851770,5836350,42.96,395012,2397
851775,5836350,43.13,395012,2398
851780,5836350,43.37,395012,2399
851785,5836350,43.58,395012,2400
851790,5836350,43.79,395012,2401
851795,5836350,44,395012,2402
851800,5836350,44.2,395012,2403
851805,5836350,44.39,395012,2404
851810,5836350,44.58,395012,2405
851815,5836350,44.74,395012,2406
851820,5836350,44.9,395012,2407
851825,5836350,45.04,395012,2408
851830,5836350,45.2,395012,2409
851835,5836350,45.37,395012,2410
851840,5836350,45.49,395012,2411
851845,5836350,45.66,395012,2412
851850,5836350,45.83,395012,2413
851855,5836350,46.05,395012,2414
851860,5836350,46.31,395012,2415
851865,5836350,46.59,395012,2416
851870,5836350,46.9,395012,2417
851875,5836350,47.18,395012,2418
851880,5836350,47.4,395012,2419
851885,5836350,47.52,395012,2420
851890,5836350,47.62,395012,2421
851895,5836350,47.66,395012,2422
851900,5836350,47.68,395012,2423
851905,5836350,47.66,395012,2424
851910,5836350,47.62,395012,2425
851915,5836350,47.57,395012,2426
851920,5836350,47.5,395012,2427
851925,5836350,47.48,395012,2428
851930,5836350,47.49,395012,2429
851935,5836350,47.49,395012,2430
851940,5836350,47.49,395012,2431
851945,5836350,47.44,395012,2432
851950,5836350,47.34,395012,2433
851955,5836350,47.24,395012,2434
851960,5836350,47.08,395012,2435
851965,5836350,46.94,395012,2436
851970,5836350,46.79,395012,2437
851975,5836350,46.65,395012,2438
851980,5836350,46.55,395012,2439
851985,5836350,46.5,395012,2440
851990,5836350,46.4,395012,2441
851995,5836350,46.43,395012,2442
852000,5836350,46.47,395012,2443
852005,5836350,46.47,395012,2444
852010,5836350,46.48,395012,2445
852015,5836350,46.57,395012,2446
852020,5836350,46.66,395012,2447
852025,5836350,46.78,395012,2448
852030,5836350,46.74,395012,2449
852035,5836350,46.68,395012,2450
852040,5836350,46.71,395012,2451
852045,5836350,46.61,395012,2452
851715,5836345,42.64,395012,2453
851720,5836345,42.69,395012,2454
851725,5836345,42.72,395012,2455
851730,5836345,42.7,395012,2456
851735,5836345,42.7,395012,2457
851740,5836345,42.76,395012,2458
851745,5836345,42.81,395012,2459
851750,5836345,42.88,395012,2460
851755,5836345,42.95,395012,2461
851760,5836345,43.02,395012,2462
851765,5836345,43.06,395012,2463
851770,5836345,43.14,395012,2464
851775,5836345,43.28,395012,2465
851780,5836345,43.47,395012,2466
851785,5836345,43.65,395012,2467
851790,5836345,43.83,395012,2468
851795,5836345,43.99,395012,2469
851800,5836345,44.16,395012,2470
851805,5836345,44.36,395012,2471
851810,5836345,44.5,395012,2472
851815,5836345,44.65,395012,2473
851820,5836345,44.83,395012,2474
851825,5836345,44.98,395012,2475
851830,5836345,45.17,395012,2476
851835,5836345,45.37,395012,2477
851840,5836345,45.53,395012,2478
851845,5836345,45.74,395012,2479
851850,5836345,45.99,395012,2480
851855,5836345,46.26,395012,2481
851860,5836345,46.46,395012,2482
851865,5836345,46.78,395012,2483
851870,5836345,47.06,395012,2484
851875,5836345,47.28,395012,2485
851880,5836345,47.52,395012,2486
851885,5836345,47.63,395012,2487
851890,5836345,47.69,395012,2488
851895,5836345,47.73,395012,2489
851900,5836345,47.7,395012,2490
851905,5836345,47.67,395012,2491
851910,5836345,47.59,395012,2492
851915,5836345,47.51,395012,2493
851920,5836345,47.5,395012,2494
851925,5836345,47.42,395012,2495
851930,5836345,47.46,395012,2496
851935,5836345,47.41,395012,2497
851940,5836345,47.4,395012,2498
851945,5836345,47.38,395012,2499
851950,5836345,47.31,395012,2500
851955,5836345,47.16,395012,2501
851960,5836345,47.01,395012,2502
851965,5836345,46.89,395012,2503
851970,5836345,46.73,395012,2504
851975,5836345,46.6,395012,2505
851980,5836345,46.57,395012,2506
851985,5836345,46.5,395012,2507
851990,5836345,46.51,395012,2508
851995,5836345,46.49,395012,2509
852000,5836345,46.51,395012,2510
852005,5836345,46.53,395012,2511
852010,5836345,46.59,395012,2512
852015,5836345,46.63,395012,2513
852020,5836345,46.72,395012,2514
852025,5836345,46.83,395012,2515
852030,5836345,46.89,395012,2516
852035,5836345,46.88,395012,2517
852040,5836345,46.88,395012,2518
852045,5836345,46.72,395012,2519
851715,5836340,42.58,395012,2520
851720,5836340,42.66,395012,2521
851725,5836340,42.77,395012,2522
851730,5836340,42.82,395012,2523
851735,5836340,42.89,395012,2524
851740,5836340,42.9,395012,2525
851745,5836340,42.93,395012,2526
851750,5836340,43.01,395012,2527
851755,5836340,43.05,395012,2528
851760,5836340,43.11,395012,2529
851765,5836340,43.17,395012,2530
851770,5836340,43.29,395012,2531
851775,5836340,43.41,395012,2532
851780,5836340,43.59,395012,2533
851785,5836340,43.78,395012,2534
851790,5836340,43.91,395012,2535
851795,5836340,44.03,395012,2536
851800,5836340,44.22,395012,2537
851805,5836340,44.4,395012,2538
851810,5836340,44.46,395012,2539
851815,5836340,44.57,395012,2540
851820,5836340,44.76,395012,2541
851825,5836340,44.94,395012,2542
851830,5836340,45.09,395012,2543
851835,5836340,45.33,395012,2544
851840,5836340,45.55,395012,2545
851845,5836340,45.82,395012,2546
851850,5836340,46.13,395012,2547
851855,5836340,46.43,395012,2548
851860,5836340,46.74,395012,2549
851865,5836340,47.05,395012,2550
851870,5836340,47.31,395012,2551
851875,5836340,47.5,395012,2552
851880,5836340,47.66,395012,2553
851885,5836340,47.7,395012,2554
851890,5836340,47.71,395012,2555
851895,5836340,47.71,395012,2556
851900,5836340,47.67,395012,2557
851905,5836340,47.6,395012,2558
851910,5836340,47.47,395012,2559
851915,5836340,47.39,395012,2560
851920,5836340,47.34,395012,2561
851925,5836340,47.27,395012,2562
851930,5836340,47.26,395012,2563
851935,5836340,47.25,395012,2564
851940,5836340,47.26,395012,2565
851945,5836340,47.25,395012,2566
851950,5836340,47.15,395012,2567
851955,5836340,47.05,395012,2568
851960,5836340,46.9,395012,2569
851965,5836340,46.75,395012,2570
851970,5836340,46.61,395012,2571
851975,5836340,46.48,395012,2572
851980,5836340,46.43,395012,2573
851985,5836340,46.37,395012,2574
851990,5836340,46.42,395012,2575
851995,5836340,46.5,395012,2576
852000,5836340,46.53,395012,2577
852005,5836340,46.55,395012,2578
852010,5836340,46.64,395012,2579
852015,5836340,46.73,395012,2580
852020,5836340,46.76,395012,2581
852025,5836340,46.86,395012,2582
852030,5836340,46.95,395012,2583
852035,5836340,47.02,395012,2584
852040,5836340,46.95,395012,2585
852045,5836340,46.8,395012,2586
851715,5836335,42.65,395012,2587
851720,5836335,42.74,395012,2588
851725,5836335,42.89,395012,2589
851730,5836335,42.94,395012,2590
851735,5836335,42.96,395012,2591
851740,5836335,42.98,395012,2592
851745,5836335,43.03,395012,2593
851750,5836335,43.11,395012,2594
851755,5836335,43.16,395012,2595
851760,5836335,43.24,395012,2596
851765,5836335,43.35,395012,2597
851770,5836335,43.49,395012,2598
851775,5836335,43.61,395012,2599
851780,5836335,43.77,395012,2600
851785,5836335,43.89,395012,2601
851790,5836335,44.01,395012,2602
851795,5836335,44.12,395012,2603
851800,5836335,44.26,395012,2604
851805,5836335,44.35,395012,2605
851810,5836335,44.45,395012,2606
851815,5836335,44.58,395012,2607
851820,5836335,44.75,395012,2608
851825,5836335,44.9,395012,2609
851830,5836335,45.14,395012,2610
